inner_id,num_rating,avg_rating,avg_rating_q,beta,access_type,access,log_access
3295,22,4.639066077476986,"(4.145, 4.807]",,action,0.0,-inf
3296,2,4.759977577213757,"(4.145, 4.807]",,action,0.0,-inf
3297,12,4.651590959040758,"(4.145, 4.807]",,action,0.0,-inf
3298,2,1.629048269010741,"(0.692, 3.316]",,action,0.0,-inf
3299,15,3.617472723481551,"(3.316, 4.145]",,action,0.0,-inf
3300,13,3.6408056288898405,"(3.316, 4.145]",,action,0.0,-inf
3301,4,4.578379651586978,"(4.145, 4.807]",,action,0.0,-inf
3302,1,4.844187086458591,"(4.807, 9.624]",,action,0.0,-inf
3303,5,3.417147931884211,"(3.316, 4.145]",,action,0.0,-inf
3304,10,3.206314149616432,"(0.692, 3.316]",,action,0.0,-inf
3305,6,4.200103551208433,"(4.145, 4.807]",,action,0.0,-inf
3306,4,3.8676333759047146,"(3.316, 4.145]",,action,0.0,-inf
3307,12,4.682951490827734,"(4.145, 4.807]",,action,0.0,-inf
3308,7,3.5625951013438697,"(3.316, 4.145]",,action,0.0,-inf
3309,6,4.2596116064173986,"(4.145, 4.807]",,action,0.0,-inf
3310,2,4.666500192356035,"(4.145, 4.807]",,action,0.0,-inf
3311,9,2.9864484533300315,"(0.692, 3.316]",,action,0.0,-inf
3312,12,3.982568286435073,"(3.316, 4.145]",,action,0.0,-inf
3313,17,3.971041709197822,"(3.316, 4.145]",,action,0.0,-inf
3314,5,2.997645963757121,"(0.692, 3.316]",,action,0.0,-inf
3315,12,4.579878140421313,"(4.145, 4.807]",,action,0.0,-inf
3316,2,4.7592065670378485,"(4.145, 4.807]",,action,0.0,-inf
3317,43,4.836583929304291,"(4.807, 9.624]",,action,0.0,-inf
3318,8,3.6849972653139016,"(3.316, 4.145]",,action,0.0,-inf
3319,10,5.405459895804994,"(4.807, 9.624]",,action,0.0,-inf
3320,3,3.351439480746237,"(3.316, 4.145]",,action,0.0,-inf
3321,1,3.1354942159291497,"(0.692, 3.316]",,action,0.0,-inf
3322,4,2.0299240632393123,"(0.692, 3.316]",,action,0.0,-inf
3323,8,3.5046958812866906,"(3.316, 4.145]",,action,0.0,-inf
3324,1,5.7430031878094825,"(4.807, 9.624]",,action,0.0,-inf
3325,1,4.07753744390572,"(3.316, 4.145]",,action,0.0,-inf
3326,4,4.588308868577917,"(4.145, 4.807]",,action,0.0,-inf
3327,10,3.8906572865039353,"(3.316, 4.145]",,action,0.0,-inf
3328,6,4.277729836709459,"(4.145, 4.807]",,action,0.0,-inf
3329,9,3.8150299209859355,"(3.316, 4.145]",,action,0.0,-inf
3330,25,4.127319996045188,"(3.316, 4.145]",,action,0.0,-inf
3331,8,3.3724111298856023,"(3.316, 4.145]",,action,0.0,-inf
3332,3,4.5660258203573925,"(4.145, 4.807]",,action,0.0,-inf
3333,7,4.495249408164751,"(4.145, 4.807]",,action,0.0,-inf
3334,3,5.715032262095431,"(4.807, 9.624]",,action,0.0,-inf
3335,15,4.286426764429223,"(4.145, 4.807]",,action,0.0,-inf
3336,13,3.946152465808174,"(3.316, 4.145]",,action,0.0,-inf
3337,1,4.04305126783455,"(3.316, 4.145]",,action,0.0,-inf
3338,18,4.352844997465707,"(4.145, 4.807]",,action,0.0,-inf
3339,95,4.35979078590098,"(4.145, 4.807]",,action,0.0,-inf
3340,21,4.4584163220235125,"(4.145, 4.807]",,action,0.0,-inf
3341,21,5.059901131412003,"(4.807, 9.624]",,action,0.0,-inf
3342,11,4.851545997186933,"(4.807, 9.624]",,action,0.0,-inf
3343,2,4.9397510948928085,"(4.807, 9.624]",,action,0.0,-inf
3344,3,5.9104839589221045,"(4.807, 9.624]",,action,0.0,-inf
3345,1,6.016157159698354,"(4.807, 9.624]",,action,0.0,-inf
3346,7,4.423221882866083,"(4.145, 4.807]",,action,0.0,-inf
3347,1,5.8944028342648505,"(4.807, 9.624]",,action,0.0,-inf
3348,3,5.343084867045918,"(4.807, 9.624]",,action,0.0,-inf
3349,40,4.498636483468973,"(4.145, 4.807]",,action,0.0,-inf
3350,28,3.908973224810313,"(3.316, 4.145]",,action,0.0,-inf
3351,9,4.641134728848229,"(4.145, 4.807]",,action,0.0,-inf
3352,5,4.279041961971051,"(4.145, 4.807]",,action,0.0,-inf
3353,3,4.296143105795456,"(4.145, 4.807]",,action,0.0,-inf
3354,1,4.04305126783455,"(3.316, 4.145]",,action,0.0,-inf
3355,16,4.351262209573622,"(4.145, 4.807]",,action,0.0,-inf
3356,2,4.705087176927384,"(4.145, 4.807]",,action,0.0,-inf
3357,6,3.7511672428340948,"(3.316, 4.145]",,action,0.0,-inf
3358,4,4.186039534575154,"(4.145, 4.807]",,action,0.0,-inf
3359,3,4.571274429224248,"(4.145, 4.807]",,action,0.0,-inf
3360,5,3.0283447299250197,"(0.692, 3.316]",,action,0.0,-inf
3361,2,3.6465088398863905,"(3.316, 4.145]",,action,0.0,-inf
3362,4,3.520979515917839,"(3.316, 4.145]",,action,0.0,-inf
3363,13,3.869151153820246,"(3.316, 4.145]",,action,0.0,-inf
3364,3,4.905462366417569,"(4.807, 9.624]",,action,0.0,-inf
3365,11,2.832925659783221,"(0.692, 3.316]",,action,0.0,-inf
3366,1,1.6094379124341003,"(0.692, 3.316]",,action,0.0,-inf
3367,14,3.5216060150654585,"(3.316, 4.145]",,action,0.0,-inf
3368,16,3.0834336560050435,"(0.692, 3.316]",,action,0.0,-inf
3369,32,3.9466146640989233,"(3.316, 4.145]",,action,0.0,-inf
3370,1,2.8903717578961645,"(0.692, 3.316]",,action,0.0,-inf
3371,8,4.548187540794992,"(4.145, 4.807]",,action,0.0,-inf
3372,4,4.438887357086343,"(4.145, 4.807]",,action,0.0,-inf
3373,8,3.576753697104622,"(3.316, 4.145]",,action,0.0,-inf
3374,17,4.512466337196927,"(4.145, 4.807]",,action,0.0,-inf
3375,6,4.878326546886234,"(4.807, 9.624]",,action,0.0,-inf
3376,9,3.8959772741295233,"(3.316, 4.145]",,action,0.0,-inf
3377,16,4.3377534774621616,"(4.145, 4.807]",,action,0.0,-inf
3378,2,4.870895906767915,"(4.807, 9.624]",,action,0.0,-inf
3379,2,5.575941929081994,"(4.807, 9.624]",,action,0.0,-inf
3380,8,4.227813418367191,"(4.145, 4.807]",,action,0.0,-inf
3381,18,3.978577495002284,"(3.316, 4.145]",,action,0.0,-inf
3382,2,5.178490314827437,"(4.807, 9.624]",,action,0.0,-inf
3383,2,6.396206910886155,"(4.807, 9.624]",,action,0.0,-inf
3384,1,5.963579343618446,"(4.807, 9.624]",,action,0.0,-inf
3385,15,4.4844662025990285,"(4.145, 4.807]",,action,0.0,-inf
3386,19,4.677961334805826,"(4.145, 4.807]",,action,0.0,-inf
3387,4,4.918033811337334,"(4.807, 9.624]",,action,0.0,-inf
3388,37,4.995296864439021,"(4.807, 9.624]",,action,0.0,-inf
3389,2,6.237125373041906,"(4.807, 9.624]",,action,0.0,-inf
3390,6,4.359537088024521,"(4.145, 4.807]",,action,0.0,-inf
3391,3,6.231658792161338,"(4.807, 9.624]",,action,0.0,-inf
3392,22,5.295440287150677,"(4.807, 9.624]",,action,0.0,-inf
3393,42,4.717329748060491,"(4.145, 4.807]",,action,0.0,-inf
3394,9,4.50029348991524,"(4.145, 4.807]",,action,0.0,-inf
3395,2,5.503709501340919,"(4.807, 9.624]",,action,0.0,-inf
3396,39,4.90339908091513,"(4.807, 9.624]",,action,0.0,-inf
3397,9,4.059787649272563,"(3.316, 4.145]",,action,0.0,-inf
3398,5,4.514673683063813,"(4.145, 4.807]",,action,0.0,-inf
3399,3,3.791852717725772,"(3.316, 4.145]",,action,0.0,-inf
3400,5,2.988658644786433,"(0.692, 3.316]",,action,0.0,-inf
3401,40,3.767033727206256,"(3.316, 4.145]",,action,0.0,-inf
3402,28,3.9981236438469336,"(3.316, 4.145]",,action,0.0,-inf
3403,16,5.036962166058695,"(4.807, 9.624]",,action,0.0,-inf
3404,20,4.2293812297812865,"(4.145, 4.807]",,action,0.0,-inf
3405,7,4.326616477144438,"(4.145, 4.807]",,action,0.0,-inf
3406,9,5.127759570506764,"(4.807, 9.624]",,action,0.0,-inf
3407,2,2.772588722239781,"(0.692, 3.316]",,action,0.0,-inf
3408,3,5.142718706794717,"(4.807, 9.624]",,action,0.0,-inf
3409,6,4.29876792642257,"(4.145, 4.807]",,action,0.0,-inf
3410,3,4.818141093682843,"(4.807, 9.624]",,action,0.0,-inf
3411,48,4.48015037048731,"(4.145, 4.807]",,action,0.0,-inf
3412,18,4.349601932351919,"(4.145, 4.807]",,action,0.0,-inf
3413,4,4.71449942168076,"(4.145, 4.807]",,action,0.0,-inf
3414,3,6.318097004986143,"(4.807, 9.624]",,action,0.0,-inf
3415,9,5.129408897211123,"(4.807, 9.624]",,action,0.0,-inf
3416,7,5.25724813123422,"(4.807, 9.624]",,action,0.0,-inf
3417,13,4.716660851363764,"(4.145, 4.807]",,action,0.0,-inf
3418,7,3.4070851359811294,"(3.316, 4.145]",,action,0.0,-inf
3419,39,5.081026608592164,"(4.807, 9.624]",,action,0.0,-inf
3420,44,4.47079009045595,"(4.145, 4.807]",,action,0.0,-inf
3421,24,4.336134891698232,"(4.145, 4.807]",,action,0.0,-inf
3422,7,4.327491957385718,"(4.145, 4.807]",,action,0.0,-inf
3423,8,3.618300174473842,"(3.316, 4.145]",,action,0.0,-inf
3424,26,4.544856234827593,"(4.145, 4.807]",,action,0.0,-inf
3425,11,3.695960157443136,"(3.316, 4.145]",,action,0.0,-inf
3426,11,3.9174594849877566,"(3.316, 4.145]",,action,0.0,-inf
3427,2,3.455873650125837,"(3.316, 4.145]",,action,0.0,-inf
3428,11,4.42532667956273,"(4.145, 4.807]",,action,0.0,-inf
3429,11,3.8011167117153195,"(3.316, 4.145]",,action,0.0,-inf
3430,81,4.749682509228307,"(4.145, 4.807]",,action,0.0,-inf
3431,2,3.7483262190841415,"(3.316, 4.145]",,action,0.0,-inf
3432,16,3.6243065927166893,"(3.316, 4.145]",,action,0.0,-inf
3433,24,4.110505409827229,"(3.316, 4.145]",,action,0.0,-inf
3434,7,4.04837908052135,"(3.316, 4.145]",,action,0.0,-inf
3435,12,5.6742542233557165,"(4.807, 9.624]",,action,0.0,-inf
3436,2,3.9874384502794378,"(3.316, 4.145]",,action,0.0,-inf
3437,2,3.9656423807629455,"(3.316, 4.145]",,action,0.0,-inf
3438,3,5.780311037804364,"(4.807, 9.624]",,action,0.0,-inf
3439,21,5.203135007103071,"(4.807, 9.624]",,action,0.0,-inf
3440,13,4.481427212654089,"(4.145, 4.807]",,action,0.0,-inf
3441,22,4.667333458419865,"(4.145, 4.807]",,action,0.0,-inf
3442,11,4.485395357754074,"(4.145, 4.807]",,action,0.0,-inf
3443,5,3.549796378919658,"(3.316, 4.145]",,action,0.0,-inf
3444,4,5.609852495788352,"(4.807, 9.624]",,action,0.0,-inf
3445,10,4.602402528989832,"(4.145, 4.807]",,action,0.0,-inf
3446,7,4.711920768473169,"(4.145, 4.807]",,action,0.0,-inf
3447,9,3.3962693852676527,"(3.316, 4.145]",,action,0.0,-inf
3448,27,4.394493916290501,"(4.145, 4.807]",,action,0.0,-inf
3449,5,4.460194604751207,"(4.145, 4.807]",,action,0.0,-inf
3450,6,3.847687248298392,"(3.316, 4.145]",,action,0.0,-inf
3451,5,4.386029083300971,"(4.145, 4.807]",,action,0.0,-inf
3452,1,2.8903717578961645,"(0.692, 3.316]",,action,0.0,-inf
3453,3,3.5526158057546873,"(3.316, 4.145]",,action,0.0,-inf
3454,9,3.6222215376087386,"(3.316, 4.145]",,action,0.0,-inf
3455,14,3.812266951382473,"(3.316, 4.145]",,action,0.0,-inf
3456,1,3.1780538303479458,"(0.692, 3.316]",,action,0.0,-inf
3457,1,4.143134726391533,"(3.316, 4.145]",,action,0.0,-inf
3458,23,5.152135699203899,"(4.807, 9.624]",,action,0.0,-inf
3459,1,4.727387818712341,"(4.145, 4.807]",,action,0.0,-inf
3460,2,3.0816574020173206,"(0.692, 3.316]",,action,0.0,-inf
3461,17,3.7304786587740693,"(3.316, 4.145]",,action,0.0,-inf
3462,1,5.393627546352362,"(4.807, 9.624]",,action,0.0,-inf
3463,6,3.908814996550282,"(3.316, 4.145]",,action,0.0,-inf
3464,7,3.4255825084827056,"(3.316, 4.145]",,action,0.0,-inf
3465,11,3.4623685533971797,"(3.316, 4.145]",,action,0.0,-inf
3466,43,4.640437956955484,"(4.145, 4.807]",,action,0.0,-inf
3467,15,5.010363468599928,"(4.807, 9.624]",,action,0.0,-inf
3468,17,4.99092235389477,"(4.807, 9.624]",,action,0.0,-inf
3469,33,4.1654738859447935,"(4.145, 4.807]",,action,0.0,-inf
3470,6,3.649259334215289,"(3.316, 4.145]",,action,0.0,-inf
3471,20,5.143033899521557,"(4.807, 9.624]",,action,0.0,-inf
3472,2,4.5496485365914285,"(4.145, 4.807]",,action,0.0,-inf
3473,2,5.255483953169491,"(4.807, 9.624]",,action,0.0,-inf
3474,4,4.062136726205511,"(3.316, 4.145]",,action,0.0,-inf
3475,2,4.836281906951478,"(4.807, 9.624]",,action,0.0,-inf
3476,5,5.295990347606313,"(4.807, 9.624]",,action,0.0,-inf
3477,2,2.381086967398878,"(0.692, 3.316]",,action,0.0,-inf
3478,7,4.173419474230545,"(4.145, 4.807]",,action,0.0,-inf
3479,8,4.4864838325346446,"(4.145, 4.807]",,action,0.0,-inf
3480,34,4.962338178240615,"(4.807, 9.624]",,action,0.0,-inf
3481,10,4.5610548364906105,"(4.145, 4.807]",,action,0.0,-inf
3482,9,3.545579791345122,"(3.316, 4.145]",,action,0.0,-inf
3483,16,3.8891990316531393,"(3.316, 4.145]",,action,0.0,-inf
3484,2,4.198415917372527,"(4.145, 4.807]",,action,0.0,-inf
3485,27,4.346091304357019,"(4.145, 4.807]",,action,0.0,-inf
3486,4,3.0967983704369026,"(0.692, 3.316]",,action,0.0,-inf
3487,7,4.453592586408924,"(4.145, 4.807]",,action,0.0,-inf
3488,13,5.031623960525561,"(4.807, 9.624]",,action,0.0,-inf
3489,6,4.969138545520145,"(4.807, 9.624]",,action,0.0,-inf
3490,10,4.739481643234791,"(4.145, 4.807]",,action,0.0,-inf
3491,9,4.289239650961017,"(4.145, 4.807]",,action,0.0,-inf
3492,9,3.9929227084384555,"(3.316, 4.145]",,action,0.0,-inf
3493,12,4.706483174249293,"(4.145, 4.807]",,action,0.0,-inf
3494,15,4.61113029155326,"(4.145, 4.807]",,action,0.0,-inf
3495,34,4.138863151877228,"(3.316, 4.145]",,action,0.0,-inf
3496,3,3.872752660078683,"(3.316, 4.145]",,action,0.0,-inf
3497,8,5.71243582478049,"(4.807, 9.624]",,action,0.0,-inf
3498,17,5.1173832248677895,"(4.807, 9.624]",,action,0.0,-inf
3499,2,4.903378181788178,"(4.807, 9.624]",,action,0.0,-inf
3500,10,3.4955558367525583,"(3.316, 4.145]",,action,0.0,-inf
3501,11,2.8450822846954265,"(0.692, 3.316]",,action,0.0,-inf
3502,1,1.3862943611198906,"(0.692, 3.316]",,action,0.0,-inf
3503,29,4.224223663646784,"(4.145, 4.807]",,action,0.0,-inf
3504,35,4.8343871048660905,"(4.807, 9.624]",,action,0.0,-inf
3505,47,5.340894445915376,"(4.807, 9.624]",,action,0.0,-inf
3506,12,4.677925214159084,"(4.145, 4.807]",,action,0.0,-inf
3507,33,4.301282997377532,"(4.145, 4.807]",,action,0.0,-inf
3508,1,4.1588830833596715,"(4.145, 4.807]",,action,0.0,-inf
3509,7,4.097609816813947,"(3.316, 4.145]",,action,0.0,-inf
3510,12,4.355869598439894,"(4.145, 4.807]",,action,0.0,-inf
3511,27,4.328889518999221,"(4.145, 4.807]",,action,0.0,-inf
3512,23,4.773904312659473,"(4.145, 4.807]",,action,0.0,-inf
3513,54,4.704697295086228,"(4.145, 4.807]",,action,0.0,-inf
3514,3,4.535965269422564,"(4.145, 4.807]",,action,0.0,-inf
3515,15,4.970937144436415,"(4.807, 9.624]",,action,0.0,-inf
3516,5,5.255470808482123,"(4.807, 9.624]",,action,0.0,-inf
3517,36,5.20322994652501,"(4.807, 9.624]",,action,0.0,-inf
3518,8,4.720942666116489,"(4.145, 4.807]",,action,0.0,-inf
3519,28,4.595643196419634,"(4.145, 4.807]",,action,0.0,-inf
3520,1,5.459585514144159,"(4.807, 9.624]",,action,0.0,-inf
3521,2,3.6495607313554,"(3.316, 4.145]",,action,0.0,-inf
3522,1,5.521460917862246,"(4.807, 9.624]",,action,0.0,-inf
3523,10,4.3233511218269145,"(4.145, 4.807]",,action,0.0,-inf
3524,5,2.8463593809408043,"(0.692, 3.316]",,action,0.0,-inf
3525,5,3.2455103695702894,"(0.692, 3.316]",,action,0.0,-inf
3526,7,5.0506266569601905,"(4.807, 9.624]",,action,0.0,-inf
3527,11,4.396567149965189,"(4.145, 4.807]",,action,0.0,-inf
3528,7,3.3202817332025503,"(3.316, 4.145]",,action,0.0,-inf
3529,32,4.945954984294831,"(4.807, 9.624]",,action,0.0,-inf
3530,28,4.147396408638328,"(4.145, 4.807]",,action,0.0,-inf
3531,5,3.638590379243142,"(3.316, 4.145]",,action,0.0,-inf
3532,2,4.897421937709693,"(4.807, 9.624]",,action,0.0,-inf
3533,6,3.780202913506423,"(3.316, 4.145]",,action,0.0,-inf
3534,4,3.1662285525174294,"(0.692, 3.316]",,action,0.0,-inf
3535,5,4.805210382543895,"(4.145, 4.807]",,action,0.0,-inf
3536,3,2.995148429207722,"(0.692, 3.316]",,action,0.0,-inf
3537,1,1.791759469228055,"(0.692, 3.316]",,action,0.0,-inf
3538,7,3.978177888605384,"(3.316, 4.145]",,action,0.0,-inf
3539,1,4.174387269895637,"(4.145, 4.807]",,action,0.0,-inf
3540,33,3.727110986353909,"(3.316, 4.145]",,action,0.0,-inf
3541,9,4.081539778243798,"(3.316, 4.145]",,action,0.0,-inf
3542,31,4.6365020187286605,"(4.145, 4.807]",,action,0.0,-inf
3543,13,4.7821658716223165,"(4.145, 4.807]",,action,0.0,-inf
3544,1,2.4849066497880004,"(0.692, 3.316]",,action,0.0,-inf
3545,30,4.676183080936225,"(4.145, 4.807]",,action,0.0,-inf
3546,4,5.762235565290964,"(4.807, 9.624]",,action,0.0,-inf
3547,16,4.375743465349653,"(4.145, 4.807]",,action,0.0,-inf
3548,5,4.0412251236046135,"(3.316, 4.145]",,action,0.0,-inf
3549,4,4.5726339028679766,"(4.145, 4.807]",,action,0.0,-inf
3550,1,4.127134385045092,"(3.316, 4.145]",,action,0.0,-inf
3551,2,2.9567515028191353,"(0.692, 3.316]",,action,0.0,-inf
3552,15,4.068473023411419,"(3.316, 4.145]",,action,0.0,-inf
3553,9,3.9396243893206,"(3.316, 4.145]",,action,0.0,-inf
3554,55,4.490534856100287,"(4.145, 4.807]",,action,0.0,-inf
3555,20,4.5754355443094195,"(4.145, 4.807]",,action,0.0,-inf
3556,11,4.121942801773348,"(3.316, 4.145]",,action,0.0,-inf
3557,8,3.4721659208042293,"(3.316, 4.145]",,action,0.0,-inf
3558,3,3.990980629227632,"(3.316, 4.145]",,action,0.0,-inf
3559,13,3.7620729603362264,"(3.316, 4.145]",,action,0.0,-inf
3560,1,4.6443908991413725,"(4.145, 4.807]",,action,0.0,-inf
3561,16,4.605900984825736,"(4.145, 4.807]",,action,0.0,-inf
3562,10,3.835325445576494,"(3.316, 4.145]",,action,0.0,-inf
3563,12,3.9808528755781034,"(3.316, 4.145]",,action,0.0,-inf
3564,18,4.0863780821396185,"(3.316, 4.145]",,action,0.0,-inf
3565,7,4.824625009716394,"(4.807, 9.624]",,action,0.0,-inf
3566,11,4.526634646403741,"(4.145, 4.807]",,action,0.0,-inf
3567,26,4.955868537133513,"(4.807, 9.624]",,action,0.0,-inf
3568,32,4.750095105370735,"(4.145, 4.807]",,action,0.0,-inf
3569,14,3.4024610478320616,"(3.316, 4.145]",,action,0.0,-inf
3570,19,3.870056013757966,"(3.316, 4.145]",,action,0.0,-inf
3571,2,3.879593719253898,"(3.316, 4.145]",,action,0.0,-inf
3572,1,4.356708826689592,"(4.145, 4.807]",,action,0.0,-inf
3573,1,4.983606621708336,"(4.807, 9.624]",,action,0.0,-inf
3574,7,4.022151609424758,"(3.316, 4.145]",,action,0.0,-inf
3575,11,3.5201750467416746,"(3.316, 4.145]",,action,0.0,-inf
3576,7,3.6673267649706665,"(3.316, 4.145]",,action,0.0,-inf
3577,20,4.674007694300075,"(4.145, 4.807]",,action,0.0,-inf
3578,3,4.212219847470706,"(4.145, 4.807]",,action,0.0,-inf
3579,19,4.372816476733041,"(4.145, 4.807]",,action,0.0,-inf
3580,4,5.619960906284471,"(4.807, 9.624]",,action,0.0,-inf
3581,10,3.2844652102053318,"(0.692, 3.316]",,action,0.0,-inf
3582,4,2.7693018284227606,"(0.692, 3.316]",,action,0.0,-inf
3583,4,3.54985014722866,"(3.316, 4.145]",,action,0.0,-inf
3584,6,3.7718165534681987,"(3.316, 4.145]",,action,0.0,-inf
3585,10,4.11898320252361,"(3.316, 4.145]",,action,0.0,-inf
3586,6,4.373550615000249,"(4.145, 4.807]",,action,0.0,-inf
3587,3,5.257413981883723,"(4.807, 9.624]",,action,0.0,-inf
3588,5,4.240187953564467,"(4.145, 4.807]",,action,0.0,-inf
3589,2,4.115688022786984,"(3.316, 4.145]",,action,0.0,-inf
3590,6,4.398896454066734,"(4.145, 4.807]",,action,0.0,-inf
3591,45,4.406486222722583,"(4.145, 4.807]",,action,0.0,-inf
3592,6,4.03412427359135,"(3.316, 4.145]",,action,0.0,-inf
3593,2,4.349257123938305,"(4.145, 4.807]",,action,0.0,-inf
3594,8,3.528365296041457,"(3.316, 4.145]",,action,0.0,-inf
3595,1,4.948759890378168,"(4.807, 9.624]",,action,0.0,-inf
3596,11,3.4095159108123507,"(3.316, 4.145]",,action,0.0,-inf
3597,1,3.8918202981106265,"(3.316, 4.145]",,action,0.0,-inf
3598,1,4.897839799950911,"(4.807, 9.624]",,action,0.0,-inf
3599,13,4.984612223384333,"(4.807, 9.624]",,action,0.0,-inf
3600,17,5.207723505065443,"(4.807, 9.624]",,action,0.0,-inf
3601,12,5.07562431638761,"(4.807, 9.624]",,action,0.0,-inf
3602,3,4.788462549931057,"(4.145, 4.807]",,action,0.0,-inf
3603,16,4.196830487247695,"(4.145, 4.807]",,action,0.0,-inf
3604,4,5.174622773445854,"(4.807, 9.624]",,action,0.0,-inf
3605,73,4.866154680325636,"(4.807, 9.624]",,action,0.0,-inf
3606,15,5.197773110529433,"(4.807, 9.624]",,action,0.0,-inf
3607,5,4.660633638419367,"(4.145, 4.807]",,action,0.0,-inf
3608,10,3.9464500559354176,"(3.316, 4.145]",,action,0.0,-inf
3609,17,4.900595627321408,"(4.807, 9.624]",,action,0.0,-inf
3610,3,2.6380840929141467,"(0.692, 3.316]",,action,0.0,-inf
3611,1,3.9889840465642745,"(3.316, 4.145]",,action,0.0,-inf
3612,5,4.4262263343591055,"(4.145, 4.807]",,action,0.0,-inf
3613,6,3.7455833440723065,"(3.316, 4.145]",,action,0.0,-inf
3614,30,4.552937070199309,"(4.145, 4.807]",,action,0.0,-inf
3615,7,5.660352668232243,"(4.807, 9.624]",,action,0.0,-inf
3616,4,3.8411355499353976,"(3.316, 4.145]",,action,0.0,-inf
3617,12,4.4098156037299665,"(4.145, 4.807]",,action,0.0,-inf
3618,9,4.422903690906723,"(4.145, 4.807]",,action,0.0,-inf
3619,2,4.478368806588632,"(4.145, 4.807]",,action,0.0,-inf
3620,6,4.415430685048928,"(4.145, 4.807]",,action,0.0,-inf
3621,20,4.916381179180547,"(4.807, 9.624]",,action,0.0,-inf
3622,18,3.0877443411120673,"(0.692, 3.316]",,action,0.0,-inf
3623,5,3.6845156045959415,"(3.316, 4.145]",,action,0.0,-inf
3624,13,3.8972067504603873,"(3.316, 4.145]",,action,0.0,-inf
3625,12,4.635589213236728,"(4.145, 4.807]",,action,0.0,-inf
3626,22,4.556925834018155,"(4.145, 4.807]",,action,0.0,-inf
3627,1,1.3862943611198906,"(0.692, 3.316]",,action,0.0,-inf
3628,22,4.683949964842916,"(4.145, 4.807]",,action,0.0,-inf
3629,2,3.829585683833029,"(3.316, 4.145]",,action,0.0,-inf
3630,9,4.727990931797339,"(4.145, 4.807]",,action,0.0,-inf
3631,17,4.187699928219208,"(4.145, 4.807]",,action,0.0,-inf
3632,13,3.2979378605512935,"(0.692, 3.316]",,action,0.0,-inf
3633,12,4.063667774895538,"(3.316, 4.145]",,action,0.0,-inf
3634,8,3.5954356524371693,"(3.316, 4.145]",,action,0.0,-inf
3635,32,4.463757451803438,"(4.145, 4.807]",,action,0.0,-inf
3636,49,4.347536520164753,"(4.145, 4.807]",,action,0.0,-inf
3637,5,3.7618429370745003,"(3.316, 4.145]",,action,0.0,-inf
3638,1,3.044522437723423,"(0.692, 3.316]",,action,0.0,-inf
3639,5,4.849679637709824,"(4.807, 9.624]",,action,0.0,-inf
3640,1,3.58351893845611,"(3.316, 4.145]",,action,0.0,-inf
3641,7,3.248844751778065,"(0.692, 3.316]",,action,0.0,-inf
3642,24,3.8026344329846644,"(3.316, 4.145]",,action,0.0,-inf
3643,18,3.9791000787813005,"(3.316, 4.145]",,action,0.0,-inf
3644,5,3.372924091435479,"(3.316, 4.145]",,action,0.0,-inf
3645,26,3.991040968873966,"(3.316, 4.145]",,action,0.0,-inf
3646,11,3.9945692448782424,"(3.316, 4.145]",,action,0.0,-inf
3647,8,4.595929713044845,"(4.145, 4.807]",,action,0.0,-inf
3648,8,5.032456679877955,"(4.807, 9.624]",,action,0.0,-inf
3649,12,4.002759599358718,"(3.316, 4.145]",,action,0.0,-inf
3650,1,4.110873864173311,"(3.316, 4.145]",,action,0.0,-inf
3651,1,3.1354942159291497,"(0.692, 3.316]",,action,0.0,-inf
3652,2,4.688689535952809,"(4.145, 4.807]",,action,0.0,-inf
3653,7,5.2682423872527995,"(4.807, 9.624]",,action,0.0,-inf
3654,12,4.384845617814601,"(4.145, 4.807]",,action,0.0,-inf
3655,8,4.662485427987843,"(4.145, 4.807]",,action,0.0,-inf
3656,95,4.923365698557141,"(4.807, 9.624]",,action,0.0,-inf
3657,12,5.023126224434285,"(4.807, 9.624]",,action,0.0,-inf
3658,2,3.236945348176137,"(0.692, 3.316]",,action,0.0,-inf
3659,1,6.539585955617669,"(4.807, 9.624]",,action,0.0,-inf
3660,4,3.913347490701471,"(3.316, 4.145]",,action,0.0,-inf
3661,6,3.3963503949267877,"(3.316, 4.145]",,action,0.0,-inf
3662,1,3.4657359027997265,"(3.316, 4.145]",,action,0.0,-inf
3663,10,3.486279282570724,"(3.316, 4.145]",,action,0.0,-inf
3664,39,4.6933161254718305,"(4.145, 4.807]",,action,0.0,-inf
3665,30,4.738110040212699,"(4.145, 4.807]",,action,0.0,-inf
3666,6,4.974156736114312,"(4.807, 9.624]",,action,0.0,-inf
3667,3,4.160400417303445,"(4.145, 4.807]",,action,0.0,-inf
3668,25,4.2966582783446805,"(4.145, 4.807]",,action,0.0,-inf
3669,4,4.399206698725328,"(4.145, 4.807]",,action,0.0,-inf
3670,24,4.349637941601947,"(4.145, 4.807]",,action,0.0,-inf
3671,8,4.239428430461248,"(4.145, 4.807]",,action,0.0,-inf
3672,1,1.6094379124341003,"(0.692, 3.316]",,action,0.0,-inf
3673,1,2.0794415416798357,"(0.692, 3.316]",,action,0.0,-inf
3674,26,3.997212275147302,"(3.316, 4.145]",,action,0.0,-inf
3675,1,4.795790545596741,"(4.145, 4.807]",,action,0.0,-inf
3676,3,2.9042533249867373,"(0.692, 3.316]",,action,0.0,-inf
3677,16,3.993333643758319,"(3.316, 4.145]",,action,0.0,-inf
3678,21,5.636046607190285,"(4.807, 9.624]",,action,7.311544929443592e-05,-4.135990846921625
