inner_id,num_rating,avg_rating,gender,beta,access_type,access
4509,1240,2.8379032258064516,M,,action,0.40551500405515
4510,147,4.183673469387755,M,,action,0.2809778027535825
4511,159,3.861635220125786,M,,action,0.281928390188892
4512,35,3.7714285714285714,M,,action,0.2724053391446472
4513,147,3.3741496598639458,M,,action,0.2809778027535825
4514,22,4.409090909090909,M,,action,0.2714440825190011
4515,55,4.381818181818182,M,,action,0.27389756231169543
4516,413,3.0653753026634383,F,,action,0.3036744609778318
4517,84,4.5476190476190474,M,,action,0.27609055770292656
4518,42,3.6666666666666665,M,,action,0.2729257641921397
4519,285,3.7719298245614037,M,,action,0.29231218941829873
4520,229,3.8034934497816595,M,,action,0.2876042565429969
4521,189,3.4021164021164023,M,,action,0.2843332385555872
4522,394,3.4593908629441623,M,,action,0.30193236714975846
4523,289,3.3044982698961936,M,,action,0.292654375182909
4524,20,3.95,M,,action,0.27129679869777534
4525,170,3.623529411764706,M,,action,0.2828054298642534
4526,20,3.8,M,,action,0.27129679869777534
4527,62,3.306451612903226,M,,action,0.27442371020856204
4528,47,3.851063829787234,M,,action,0.2732987154960372
4529,56,3.607142857142857,F,,action,0.273972602739726
4530,243,3.42798353909465,M,,action,0.28876696505919724
4531,129,3.9689922480620154,M,,action,0.27956388034665924
4532,57,3.807017543859649,M,,action,0.27404768429706766
4533,77,3.7012987012987013,M,,action,0.2755580049600441
4534,368,3.994565217391304,M,,action,0.2995805871779509
4535,34,4.235294117647059,M,,action,0.27233115468409586
4536,25,3.84,F,,action,0.271665308340125
4537,40,3.025,M,,action,0.27277686852154936
4538,119,1.815126050420168,M,,action,0.2787844995818232
4539,69,3.710144927536232,F,,action,0.27495188342040144
4540,148,2.581081081081081,M,,action,0.2810567734682406
4541,28,3.8214285714285716,M,,action,0.27188689505165853
4542,1050,3.298095238095238,M,,action,0.37650602409638556
4543,48,3.9166666666666665,M,,action,0.2733734281027884
4544,30,3.966666666666667,M,,action,0.2720348204570185
4545,50,4.16,M,,action,0.2735229759299781
4546,20,2.8,M,,action,0.27129679869777534
4547,21,3.0,M,,action,0.27137042062415195
4548,25,3.32,F,,action,0.271665308340125
4549,28,3.4642857142857144,M,,action,0.27188689505165853
4550,82,4.024390243902439,M,,action,0.27593818984547464
4551,115,3.608695652173913,M,,action,0.278473962684489
4552,55,3.2545454545454544,F,,action,0.27389756231169543
4553,21,3.4761904761904763,F,,action,0.27137042062415195
4554,89,3.303370786516854,F,,action,0.27647221454243853
4555,221,3.3846153846153846,M,,action,0.2869440459110474
4556,86,3.627906976744186,M,,action,0.2762430939226519
4557,21,4.238095238095238,M,,action,0.27137042062415195
4558,43,4.27906976744186,M,,action,0.273000273000273
4559,294,3.574829931972789,M,,action,0.29308323563892147
4560,110,3.8363636363636364,F,,action,0.27808676307007785
4561,302,3.589403973509934,M,,action,0.2937720329024677
4562,40,4.35,F,,action,0.27277686852154936
4563,26,3.9615384615384617,M,,action,0.2717391304347826
4564,36,3.9722222222222223,M,,action,0.2724795640326975
4565,154,3.616883116883117,M,,action,0.28153153153153154
4566,88,4.068181818181818,M,,action,0.2763957987838585
4567,305,3.6,F,,action,0.29403116730373424
4568,86,3.7093023255813953,M,,action,0.2762430939226519
4569,38,3.4473684210526314,M,,action,0.27262813522355506
4570,102,3.9215686274509802,M,,action,0.27746947835738067
4571,145,3.924137931034483,F,,action,0.2808199943836001
4572,154,3.6948051948051948,M,,action,0.28153153153153154
4573,50,3.7,M,,action,0.2735229759299781
4574,125,2.088,F,,action,0.27925160569673274
4575,24,4.0,F,,action,0.27159152634437805
4576,172,3.2674418604651163,M,,action,0.2829654782116582
4577,560,3.7303571428571427,M,,action,0.3178639542275906
4578,689,3.6516690856313496,F,,action,0.3314550878355983
4579,137,3.9197080291970803,F,,action,0.2801905295601009
4580,83,3.6506024096385543,M,,action,0.2760143527463428
4581,46,4.195652173913044,F,,action,0.273224043715847
4582,27,3.6666666666666665,M,,action,0.2718129926610492
4583,62,4.580645161290323,F,,action,0.27442371020856204
4584,321,3.8286604361370715,M,,action,0.29542097488921715
4585,52,4.076923076923077,M,,action,0.27367268746579093
4586,44,2.772727272727273,M,,action,0.2730748225013654
4587,47,3.978723404255319,F,,action,0.2732987154960372
4588,108,4.592592592592593,M,,action,0.27793218454697055
4589,50,3.84,F,,action,0.2735229759299781
4590,480,3.252083333333333,M,,action,0.3099814011159331
4591,224,3.361607142857143,M,,action,0.2871912693854107
4592,300,3.3733333333333335,F,,action,0.2935995302407516
4593,36,4.055555555555555,M,,action,0.2724795640326975
4594,76,4.592105263157895,M,,action,0.27548209366391185
4595,206,3.3009708737864076,F,,action,0.2857142857142857
4596,22,3.409090909090909,F,,action,0.2714440825190011
4597,106,3.7735849056603774,F,,action,0.2777777777777778
4598,47,4.0638297872340425,F,,action,0.2732987154960372
4599,260,3.6307692307692307,M,,action,0.2901915264074289
4600,129,3.62015503875969,M,,action,0.27956388034665924
4601,76,3.5,M,,action,0.27548209366391185
4602,37,3.72972972972973,F,,action,0.2725538293813028
4603,76,3.0657894736842106,M,,action,0.27548209366391185
4604,203,3.187192118226601,M,,action,0.28546959748786754
4605,106,3.4716981132075473,F,,action,0.2777777777777778
4606,504,3.890873015873016,M,,action,0.3123048094940662
4607,76,3.6973684210526314,F,,action,0.27548209366391185
4608,264,3.007575757575758,F,,action,0.2905287623474724
4609,160,3.21875,F,,action,0.2820078962210942
4610,370,3.2756756756756755,F,,action,0.2997601918465228
4611,40,3.575,F,,action,0.27277686852154936
4612,82,4.048780487804878,M,,action,0.27593818984547464
4613,21,3.9523809523809526,F,,action,0.27137042062415195
4614,148,3.5472972972972974,M,,action,0.2810567734682406
4615,34,3.9705882352941178,M,,action,0.27233115468409586
4616,73,3.164383561643836,F,,action,0.27525461051472616
4617,76,3.539473684210526,M,,action,0.27548209366391185
4618,153,3.4444444444444446,F,,action,0.28145229383619474
4619,132,3.8181818181818183,F,,action,0.27979854504756574
4620,189,3.455026455026455,M,,action,0.2843332385555872
4621,23,3.5217391304347827,M,,action,0.27151778441487917
4622,38,3.973684210526316,M,,action,0.27262813522355506
4623,61,3.9508196721311477,M,,action,0.2743484224965706
4624,81,3.419753086419753,M,,action,0.27586206896551724
4625,386,3.562176165803109,M,,action,0.30120481927710846
4626,103,3.8932038834951457,M,,action,0.2775464890369137
4627,20,3.6,F,,action,0.27129679869777534
4628,32,3.375,F,,action,0.2721829069134458
4629,29,3.793103448275862,F,,action,0.27196083763937995
4630,129,3.604651162790698,M,,action,0.27956388034665924
4631,56,3.9107142857142856,M,,action,0.273972602739726
4632,81,3.9753086419753085,M,,action,0.27586206896551724
4633,102,4.813725490196078,M,,action,0.27746947835738067
4634,314,3.754777070063694,M,,action,0.294811320754717
4635,25,2.0,M,,action,0.271665308340125
4636,378,3.5846560846560847,F,,action,0.3004807692307693
4637,37,2.891891891891892,M,,action,0.2725538293813028
4638,52,4.288461538461538,M,,action,0.27367268746579093
4639,152,2.6578947368421053,M,,action,0.28137310073157007
4640,40,4.025,M,,action,0.27277686852154936
4641,33,3.696969696969697,M,,action,0.2722570106180234
4642,201,3.0398009950248754,M,,action,0.28530670470756064
4643,143,3.4335664335664338,M,,action,0.280662363177098
4644,126,4.174603174603175,F,,action,0.27932960893854747
4645,39,3.128205128205128,F,,action,0.2727024815925825
4646,893,3.4871220604703246,M,,action,0.35549235691432635
4647,37,3.7837837837837838,M,,action,0.2725538293813028
4648,33,4.818181818181818,M,,action,0.2722570106180234
4649,144,2.9791666666666665,M,,action,0.2807411566535654
4650,42,3.5476190476190474,F,,action,0.2729257641921397
4651,50,4.26,F,,action,0.2735229759299781
4652,404,3.396039603960396,M,,action,0.30284675953967294
4653,80,4.0625,M,,action,0.27578599007170435
4654,342,3.675438596491228,F,,action,0.2972651605231867
4655,219,3.8858447488584473,M,,action,0.28677946659019216
4656,32,4.0,M,,action,0.2721829069134458
4657,556,2.3758992805755397,M,,action,0.31746031746031744
4658,204,4.107843137254902,F,,action,0.2855511136493432
4659,41,4.0,F,,action,0.2728512960436562
4660,204,4.019607843137255,M,,action,0.2855511136493432
4661,175,2.857142857142857,F,,action,0.2832058906825262
4662,393,3.2977099236641223,M,,action,0.3018412315122246
4663,38,4.157894736842105,F,,action,0.27262813522355506
4664,22,4.090909090909091,M,,action,0.2714440825190011
4665,354,3.4548022598870056,M,,action,0.29832935560859186
4666,37,4.378378378378378,M,,action,0.2725538293813028
4667,32,4.28125,M,,action,0.2721829069134458
4668,45,3.688888888888889,M,,action,0.27314941272876264
4669,103,3.378640776699029,M,,action,0.2775464890369137
4670,167,3.8802395209580838,M,,action,0.2825656965244419
4671,23,3.5652173913043477,M,,action,0.27151778441487917
4672,528,3.8181818181818183,M,,action,0.3146633102580239
4673,95,4.094736842105263,F,,action,0.27693159789531985
4674,333,3.795795795795796,F,,action,0.29647198339756897
4675,33,3.606060606060606,M,,action,0.2722570106180234
4676,22,4.2272727272727275,M,,action,0.2714440825190011
4677,86,3.616279069767442,M,,action,0.2762430939226519
4678,62,3.306451612903226,M,,action,0.27442371020856204
4679,322,3.739130434782609,M,,action,0.29550827423167847
4680,162,3.8333333333333335,F,,action,0.28216704288939054
4681,784,3.5471938775510203,M,,action,0.34223134839151265
4682,66,2.712121212121212,M,,action,0.27472527472527475
4683,64,3.703125,F,,action,0.2745744096650192
4684,169,3.1242603550295858,M,,action,0.28272547356516825
4685,91,4.362637362637362,M,,action,0.2766251728907331
4686,116,4.25,M,,action,0.2785515320334262
4687,132,3.75,M,,action,0.27979854504756574
4688,72,3.9027777777777777,M,,action,0.27517886626307103
4689,74,3.810810810810811,F,,action,0.27533039647577096
4690,76,3.4078947368421053,F,,action,0.27548209366391185
4691,33,3.515151515151515,F,,action,0.2722570106180234
4692,49,3.979591836734694,M,,action,0.27344818156959255
4693,70,4.171428571428572,M,,action,0.27502750275027504
4694,30,3.1666666666666665,M,,action,0.2720348204570185
4695,27,3.8518518518518516,M,,action,0.2718129926610492
4696,148,4.20945945945946,M,,action,0.2810567734682406
4697,27,3.7037037037037037,F,,action,0.2718129926610492
4698,169,3.21301775147929,F,,action,0.28272547356516825
4699,162,3.3209876543209877,F,,action,0.28216704288939054
4700,63,4.380952380952381,M,,action,0.2744990392533626
4701,44,4.068181818181818,M,,action,0.2730748225013654
4702,23,3.6956521739130435,M,,action,0.27151778441487917
4703,328,2.3780487804878048,M,,action,0.2960331557134399
4704,224,3.9776785714285716,F,,action,0.2871912693854107
4705,108,3.4074074074074074,M,,action,0.27793218454697055
4706,41,3.292682926829268,M,,action,0.2728512960436562
4707,406,3.8448275862068964,M,,action,0.30303030303030304
4708,56,3.607142857142857,M,,action,0.273972602739726
4709,35,3.9714285714285715,F,,action,0.2724053391446472
4710,124,3.7983870967741935,M,,action,0.27917364600781686
4711,37,2.945945945945946,M,,action,0.2725538293813028
4712,66,3.303030303030303,M,,action,0.27472527472527475
4713,62,3.6774193548387095,M,,action,0.27442371020856204
4714,509,3.6286836935166993,M,,action,0.31279324366593686
4715,68,4.264705882352941,F,,action,0.2748763056624519
4716,81,3.9876543209876543,M,,action,0.27586206896551724
4717,138,4.065217391304348,M,,action,0.2802690582959641
4718,32,4.25,F,,action,0.2721829069134458
4719,47,4.191489361702128,M,,action,0.2732987154960372
4720,71,4.014084507042254,M,,action,0.2751031636863824
4721,31,3.870967741935484,M,,action,0.27210884353741494
4722,33,4.2727272727272725,M,,action,0.2722570106180234
4723,33,4.121212121212121,F,,action,0.2722570106180234
4724,1006,3.158051689860835,M,,action,0.3703703703703704
4725,283,3.628975265017668,F,,action,0.292141396435875
4726,55,3.7818181818181817,F,,action,0.27389756231169543
4727,698,3.489971346704871,M,,action,0.3324468085106383
4728,235,3.8170212765957445,M,,action,0.2881014116969173
4729,27,3.888888888888889,M,,action,0.2718129926610492
4730,55,4.054545454545455,M,,action,0.27389756231169543
4731,685,3.6963503649635037,M,,action,0.33101621979477
4732,104,3.8846153846153846,M,,action,0.27762354247640203
4733,171,4.093567251461988,M,,action,0.2828854314002829
4734,106,4.0,M,,action,0.2777777777777778
4735,318,3.3270440251572326,M,,action,0.29515938606847697
4736,109,4.293577981651376,M,,action,0.27800945232137897
4737,195,3.533333333333333,M,,action,0.28481913984619767
4738,107,3.8411214953271027,M,,action,0.27785495971103086
4739,51,3.980392156862745,F,,action,0.27359781121751026
4740,22,4.409090909090909,M,,action,0.2714440825190011
4741,249,3.4016064257028114,M,,action,0.2892681515765114
4742,30,4.1,M,,action,0.2720348204570185
4743,66,4.075757575757576,M,,action,0.27472527472527475
4744,103,3.8737864077669903,F,,action,0.2775464890369137
4745,96,3.53125,M,,action,0.2770083102493075
4746,240,3.466666666666667,M,,action,0.28851702250432776
4747,363,4.21763085399449,M,,action,0.2991325157044571
4748,20,3.65,M,,action,0.27129679869777534
4749,254,4.015748031496063,F,,action,0.28968713789107764
4750,29,4.0,M,,action,0.27196083763937995
4751,24,4.166666666666667,F,,action,0.27159152634437805
4752,63,3.5714285714285716,M,,action,0.2744990392533626
4753,248,3.6693548387096775,F,,action,0.2891844997108155
4754,25,4.76,F,,action,0.271665308340125
4755,27,3.7037037037037037,M,,action,0.2718129926610492
4756,97,4.154639175257732,M,,action,0.2770850651149903
4757,25,3.76,F,,action,0.271665308340125
4758,49,3.877551020408163,F,,action,0.27344818156959255
4759,57,3.754385964912281,M,,action,0.27404768429706766
4760,39,3.4871794871794872,M,,action,0.2727024815925825
4761,73,4.068493150684931,F,,action,0.27525461051472616
4762,57,3.9473684210526314,M,,action,0.27404768429706766
4763,40,4.125,M,,action,0.27277686852154936
4764,267,4.052434456928839,F,,action,0.2907822041291073
4765,42,3.5476190476190474,M,,action,0.2729257641921397
4766,47,3.6382978723404253,F,,action,0.2732987154960372
4767,72,4.166666666666667,M,,action,0.27517886626307103
4768,65,3.353846153846154,M,,action,0.274649821477616
4769,33,3.6666666666666665,F,,action,0.2722570106180234
4770,513,3.7582846003898633,F,,action,0.31318509238960224
4771,100,4.12,M,,action,0.27731558513588467
4772,103,4.145631067961165,M,,action,0.2775464890369137
4773,194,4.283505154639175,M,,action,0.2847380410022779
4774,20,3.4,M,,action,0.27129679869777534
4775,25,4.4,F,,action,0.271665308340125
4776,37,3.972972972972973,M,,action,0.2725538293813028
4777,36,4.25,M,,action,0.2724795640326975
4778,213,4.197183098591549,M,,action,0.286286859433152
4779,110,4.1909090909090905,M,,action,0.27808676307007785
4780,43,3.9767441860465116,F,,action,0.273000273000273
4781,117,3.700854700854701,M,,action,0.27862914460852606
4782,55,3.709090909090909,M,,action,0.27389756231169543
4783,409,4.034229828850855,F,,action,0.3033060357901122
4784,271,4.018450184501845,F,,action,0.2911208151382824
4785,390,3.8,M,,action,0.30156815440289503
4786,30,3.066666666666667,M,,action,0.2720348204570185
4787,303,3.363036303630363,M,,action,0.29385836027034967
4788,270,3.4814814814814814,M,,action,0.2910360884749709
4789,378,3.394179894179894,F,,action,0.3004807692307693
4790,250,3.176,M,,action,0.28935185185185186
4791,25,3.8,F,,action,0.271665308340125
4792,173,3.1560693641618496,F,,action,0.2830455703368242
4793,102,4.294117647058823,F,,action,0.27746947835738067
4794,116,4.068965517241379,M,,action,0.2785515320334262
4795,341,3.6099706744868034,M,,action,0.2971768202080238
4796,57,4.017543859649122,F,,action,0.27404768429706766
4797,119,3.411764705882353,M,,action,0.2787844995818232
4798,58,3.7413793103448274,F,,action,0.2741228070175438
4799,253,3.2766798418972334,M,,action,0.2896032435563278
4800,196,4.73469387755102,M,,action,0.2849002849002849
4801,640,4.0703125,M,,action,0.32615786040443573
4802,37,3.7837837837837838,F,,action,0.2725538293813028
4803,47,2.4680851063829787,F,,action,0.2732987154960372
4804,35,3.7142857142857144,M,,action,0.2724053391446472
4805,159,3.9748427672955975,M,,action,0.281928390188892
4806,92,3.619565217391304,M,,action,0.2767017155506364
4807,939,3.2747603833865813,M,,action,0.36140224069389226
4808,178,4.01685393258427,F,,action,0.2834467120181406
4809,197,3.1522842639593907,M,,action,0.28498147620404674
4810,42,4.119047619047619,M,,action,0.2729257641921397
4811,127,3.2598425196850394,M,,action,0.2794076557697681
4812,104,4.1826923076923075,F,,action,0.27762354247640203
4813,165,3.4545454545454546,M,,action,0.2824060999717594
4814,222,4.405405405405405,F,,action,0.28702640642939153
4815,372,4.223118279569892,F,,action,0.2999400119976005
4816,92,4.380434782608695,M,,action,0.2767017155506364
4817,50,3.96,F,,action,0.2735229759299781
4818,546,3.793040293040293,M,,action,0.31645569620253167
4819,36,3.4444444444444446,M,,action,0.2724795640326975
4820,234,3.4401709401709404,M,,action,0.28801843317972353
4821,28,3.392857142857143,F,,action,0.27188689505165853
4822,470,3.3382978723404255,M,,action,0.30902348578491967
4823,227,3.7709251101321586,M,,action,0.2874389192296637
4824,49,3.938775510204082,M,,action,0.27344818156959255
4825,163,3.754601226993865,M,,action,0.28224668360146765
4826,72,3.375,M,,action,0.27517886626307103
4827,100,3.62,F,,action,0.27731558513588467
4828,323,3.780185758513932,M,,action,0.29559562518474725
4829,114,3.5350877192982457,M,,action,0.27839643652561247
4830,237,4.10126582278481,F,,action,0.28826751225136926
4831,131,3.7709923664122136,M,,action,0.27972027972027974
4832,81,4.037037037037037,M,,action,0.27586206896551724
4833,280,3.6285714285714286,F,,action,0.29188558085230587
4834,83,3.7228915662650603,M,,action,0.2760143527463428
4835,65,3.476923076923077,F,,action,0.274649821477616
4836,328,3.274390243902439,M,,action,0.2960331557134399
4837,39,3.8205128205128207,M,,action,0.2727024815925825
4838,23,3.0434782608695654,F,,action,0.27151778441487917
4839,72,3.736111111111111,F,,action,0.27517886626307103
4840,92,3.641304347826087,M,,action,0.2767017155506364
4841,69,4.0,F,,action,0.27495188342040144
4842,116,4.068965517241379,M,,action,0.2785515320334262
4843,29,3.9655172413793105,M,,action,0.27196083763937995
4844,153,3.9411764705882355,F,,action,0.28145229383619474
4845,30,3.5,F,,action,0.2720348204570185
4846,72,4.013888888888889,M,,action,0.27517886626307103
4847,54,3.8518518518518516,F,,action,0.2738225629791895
4848,157,3.9936305732484074,F,,action,0.28176951253874327
4849,37,4.0,F,,action,0.2725538293813028
4850,24,3.6666666666666665,M,,action,0.27159152634437805
4851,243,3.7613168724279835,M,,action,0.28876696505919724
4852,38,4.105263157894737,M,,action,0.27262813522355506
4853,164,3.798780487804878,F,,action,0.282326369282891
4854,219,3.0228310502283104,M,,action,0.28677946659019216
4855,79,3.7468354430379747,M,,action,0.27570995312930796
4856,61,3.262295081967213,M,,action,0.2743484224965706
4857,113,4.04424778761062,M,,action,0.27831895352073477
4858,43,4.232558139534884,F,,action,0.273000273000273
4859,48,3.8958333333333335,M,,action,0.2733734281027884
4860,197,3.8426395939086295,M,,action,0.28498147620404674
4861,94,3.478723404255319,M,,action,0.2768549280177187
4862,31,3.5806451612903225,F,,action,0.27210884353741494
4863,33,4.181818181818182,M,,action,0.2722570106180234
4864,246,3.3821138211382116,F,,action,0.2890173410404624
4865,75,4.026666666666666,M,,action,0.27540622418066646
4866,622,3.8215434083601285,M,,action,0.324254215304799
4867,179,3.7094972067039107,M,,action,0.28352707683583783
4868,285,3.3263157894736843,F,,action,0.29231218941829873
4869,116,3.689655172413793,F,,action,0.2785515320334262
4870,21,4.0,M,,action,0.27137042062415195
4871,41,3.5365853658536586,M,,action,0.2728512960436562
4872,28,4.214285714285714,M,,action,0.27188689505165853
4873,31,4.387096774193548,F,,action,0.27210884353741494
4874,100,3.93,M,,action,0.27731558513588467
4875,36,4.055555555555555,F,,action,0.2724795640326975
4876,95,3.7157894736842105,M,,action,0.27693159789531985
4877,43,3.604651162790698,M,,action,0.273000273000273
4878,467,3.45610278372591,M,,action,0.30873726458783574
4879,21,3.761904761904762,F,,action,0.27137042062415195
4880,22,3.9545454545454546,M,,action,0.2714440825190011
4881,203,4.029556650246305,M,,action,0.28546959748786754
4882,50,2.84,F,,action,0.2735229759299781
4883,388,3.884020618556701,M,,action,0.3013863773357444
4884,30,4.466666666666667,M,,action,0.2720348204570185
4885,102,3.9901960784313726,F,,action,0.27746947835738067
4886,420,3.392857142857143,M,,action,0.30432136335970783
4887,299,4.344481605351171,F,,action,0.293513354857646
4888,262,4.347328244274809,M,,action,0.29036004645760743
4889,171,3.4210526315789473,F,,action,0.2828854314002829
4890,28,3.7857142857142856,M,,action,0.27188689505165853
4891,120,3.175,M,,action,0.2788622420524261
4892,90,3.933333333333333,M,,action,0.27654867256637167
4893,41,3.902439024390244,M,,action,0.2728512960436562
4894,68,4.132352941176471,F,,action,0.2748763056624519
4895,41,3.073170731707317,M,,action,0.2728512960436562
4896,400,3.35,M,,action,0.3024803387779794
4897,239,4.167364016736402,M,,action,0.2884338044418806
4898,245,3.6653061224489796,M,,action,0.2889338341519792
4899,23,4.086956521739131,M,,action,0.27151778441487917
4900,191,3.816753926701571,M,,action,0.2844950213371266
4901,135,3.5481481481481483,M,,action,0.2800336040324839
4902,55,4.0181818181818185,M,,action,0.27389756231169543
4903,404,4.561881188118812,M,,action,0.30284675953967294
4904,100,3.39,F,,action,0.27731558513588467
4905,241,3.912863070539419,M,,action,0.2886002886002886
4906,184,3.4293478260869565,F,,action,0.2839295854628052
4907,114,3.9649122807017543,M,,action,0.27839643652561247
4908,138,3.760869565217391,F,,action,0.2802690582959641
4909,50,3.6,M,,action,0.2735229759299781
4910,81,3.382716049382716,F,,action,0.27586206896551724
4911,22,4.0,F,,action,0.2714440825190011
4912,45,3.8,F,,action,0.27314941272876264
4913,52,3.8461538461538463,F,,action,0.27367268746579093
4914,107,3.6261682242990654,M,,action,0.27785495971103086
4915,170,2.088235294117647,M,,action,0.2828054298642534
4916,238,3.495798319327731,M,,action,0.28835063437139563
4917,301,3.4219269102990033,F,,action,0.2936857562408223
4918,37,4.081081081081081,M,,action,0.2725538293813028
4919,50,4.06,M,,action,0.2735229759299781
4920,207,4.21256038647343,F,,action,0.2857959416976279
4921,191,3.7591623036649215,M,,action,0.2844950213371266
4922,32,3.75,M,,action,0.2721829069134458
4923,41,4.024390243902439,F,,action,0.2728512960436562
4924,42,4.761904761904762,F,,action,0.2729257641921397
4925,23,3.5217391304347827,M,,action,0.27151778441487917
4926,126,3.984126984126984,M,,action,0.27932960893854747
4927,329,3.2613981762917934,F,,action,0.29612081729345574
4928,42,4.214285714285714,M,,action,0.2729257641921397
4929,96,4.0,M,,action,0.2770083102493075
4930,80,4.2125,M,,action,0.27578599007170435
4931,332,3.8463855421686746,M,,action,0.2963841138114997
4932,302,3.622516556291391,M,,action,0.2937720329024677
4933,179,3.212290502793296,F,,action,0.28352707683583783
4934,22,3.5,M,,action,0.2714440825190011
4935,40,3.95,F,,action,0.27277686852154936
4936,214,4.121495327102804,M,,action,0.286368843069874
4937,37,3.5945945945945947,F,,action,0.2725538293813028
4938,174,3.7126436781609193,M,,action,0.28312570781426954
4939,284,3.890845070422535,F,,action,0.29222676797194624
4940,34,3.411764705882353,M,,action,0.27233115468409586
4941,276,3.568840579710145,M,,action,0.2915451895043732
4942,21,4.0476190476190474,F,,action,0.27137042062415195
4943,22,4.363636363636363,M,,action,0.2714440825190011
4944,144,3.8125,M,,action,0.2807411566535654
4945,257,3.7976653696498053,F,,action,0.2899391127863149
4946,100,4.25,M,,action,0.27731558513588467
4947,507,3.171597633136095,M,,action,0.31259768677711786
4948,38,4.078947368421052,M,,action,0.27262813522355506
4949,474,3.5654008438818567,M,,action,0.3094059405940594
4950,312,3.717948717948718,F,,action,0.29463759575721865
4951,100,3.67,F,,action,0.27731558513588467
4952,217,3.7972350230414746,M,,action,0.2866150759529951
4953,122,3.1885245901639343,M,,action,0.27901785714285715
4954,28,4.142857142857143,M,,action,0.27188689505165853
4955,253,3.802371541501976,M,,action,0.2896032435563278
4956,744,3.185483870967742,M,,action,0.337609723160027
4957,451,3.425720620842572,M,,action,0.30721966205837176
4958,188,4.159574468085107,M,,action,0.28425241614553726
4959,75,4.173333333333333,M,,action,0.27540622418066646
4960,177,3.2768361581920904,M,,action,0.2833663927458203
4961,217,3.834101382488479,M,,action,0.2866150759529951
4962,114,3.6491228070175437,M,,action,0.27839643652561247
4963,403,3.5384615384615383,M,,action,0.3027550711474417
4964,144,3.111111111111111,M,,action,0.2807411566535654
4965,48,3.7708333333333335,M,,action,0.2733734281027884
4966,104,3.9326923076923075,M,,action,0.27762354247640203
4967,28,4.357142857142857,F,,action,0.27188689505165853
4968,29,3.1724137931034484,M,,action,0.27196083763937995
4969,29,3.6206896551724137,F,,action,0.27196083763937995
4970,28,4.071428571428571,M,,action,0.27188689505165853
4971,329,3.4103343465045595,M,,action,0.29612081729345574
4972,149,3.6442953020134228,F,,action,0.281135788585887
4973,28,3.107142857142857,M,,action,0.27188689505165853
4974,175,3.7714285714285714,M,,action,0.2832058906825262
4975,58,3.3620689655172415,M,,action,0.2741228070175438
4976,183,3.087431693989071,M,,action,0.2838489923360772
4977,72,3.6944444444444446,M,,action,0.27517886626307103
4978,882,2.9705215419501134,M,,action,0.3541076487252125
4979,213,3.568075117370892,M,,action,0.286286859433152
4980,307,4.052117263843648,M,,action,0.29420417769932333
4981,37,4.621621621621622,M,,action,0.2725538293813028
4982,143,3.937062937062937,F,,action,0.280662363177098
4983,205,3.341463414634146,M,,action,0.2856326763781777
4984,152,3.7960526315789473,M,,action,0.28137310073157007
4985,27,4.37037037037037,M,,action,0.2718129926610492
4986,52,3.519230769230769,F,,action,0.27367268746579093
4987,26,3.8461538461538463,M,,action,0.2717391304347826
4988,77,3.883116883116883,M,,action,0.2755580049600441
4989,61,4.278688524590164,F,,action,0.2743484224965706
4990,20,3.45,F,,action,0.27129679869777534
4991,21,3.857142857142857,F,,action,0.27137042062415195
4992,47,3.851063829787234,M,,action,0.2732987154960372
4993,135,4.274074074074074,M,,action,0.2800336040324839
4994,356,3.457865168539326,M,,action,0.2985074626865672
4995,28,3.9642857142857144,M,,action,0.27188689505165853
4996,56,3.2142857142857144,M,,action,0.273972602739726
4997,79,4.0886075949367084,F,,action,0.27570995312930796
4998,68,4.0,F,,action,0.2748763056624519
4999,401,4.321695760598503,M,,action,0.30257186081694404
5000,225,4.097777777777778,F,,action,0.2872737719046251
5001,265,3.4113207547169813,M,,action,0.2906131938390003
5002,33,4.515151515151516,M,,action,0.2722570106180234
5003,41,3.8048780487804876,F,,action,0.2728512960436562
5004,429,3.393939393939394,M,,action,0.3051571559353067
5005,45,4.377777777777778,M,,action,0.27314941272876264
5006,23,4.434782608695652,F,,action,0.27151778441487917
5007,209,4.167464114832536,M,,action,0.28595939376608526
5008,63,4.079365079365079,F,,action,0.2744990392533626
5009,52,4.096153846153846,M,,action,0.27367268746579093
5010,559,3.92128801431127,M,,action,0.31776294884016526
5011,20,3.4,M,,action,0.27129679869777534
5012,70,3.9285714285714284,M,,action,0.27502750275027504
5013,144,3.3402777777777777,M,,action,0.2807411566535654
5014,644,3.950310559006211,M,,action,0.32658393207054215
5015,96,2.96875,F,,action,0.2770083102493075
5016,39,4.128205128205129,M,,action,0.2727024815925825
5017,247,4.008097165991903,F,,action,0.28910089621277824
5018,177,3.3220338983050848,M,,action,0.2833663927458203
5019,109,3.761467889908257,F,,action,0.27800945232137897
5020,185,3.3675675675675674,M,,action,0.2840102243680772
5021,35,4.314285714285714,M,,action,0.2724053391446472
5022,120,3.341666666666667,M,,action,0.2788622420524261
5023,77,3.857142857142857,F,,action,0.2755580049600441
5024,125,4.176,M,,action,0.27925160569673274
5025,874,2.85812356979405,M,,action,0.3531073446327684
5026,20,3.5,F,,action,0.27129679869777534
5027,23,3.652173913043478,M,,action,0.27151778441487917
5028,160,3.45625,M,,action,0.2820078962210942
5029,28,3.7857142857142856,M,,action,0.27188689505165853
5030,61,4.131147540983607,F,,action,0.2743484224965706
