inner_id,num_rating,num_rating_q,avg_rating,avg_rating_q,beta,access_type,access
3014,42,"(19.999, 44.0]",3.4285714285714284,"(1.014, 3.444]",,action,0.2729257641921397
3015,41,"(19.999, 44.0]",3.8292682926829267,"(3.735, 4.0]",,action,0.2728512960436562
3016,362,"(208.0, 2314.0]",3.2845303867403315,"(1.014, 3.444]",,action,0.29904306220095694
3017,610,"(208.0, 2314.0]",3.7,"(3.444, 3.735]",,action,0.32299741602067183
3018,27,"(19.999, 44.0]",4.148148148148148,"(4.0, 4.963]",,action,0.2718129926610492
3019,170,"(96.0, 208.0]",4.017647058823529,"(4.0, 4.963]",,action,0.2828054298642534
3020,20,"(19.999, 44.0]",3.25,"(1.014, 3.444]",,action,0.27129679869777534
3021,150,"(96.0, 208.0]",3.006666666666667,"(1.014, 3.444]",,action,0.281214848143982
3022,62,"(44.0, 96.0]",3.5161290322580645,"(3.444, 3.735]",,action,0.27442371020856204
3023,218,"(208.0, 2314.0]",3.63302752293578,"(3.444, 3.735]",,action,0.286697247706422
3024,148,"(96.0, 208.0]",4.108108108108108,"(4.0, 4.963]",,action,0.2810567734682406
3025,357,"(208.0, 2314.0]",2.761904761904762,"(1.014, 3.444]",,action,0.2985965959988056
3026,23,"(19.999, 44.0]",4.217391304347826,"(4.0, 4.963]",,action,0.27151778441487917
3027,113,"(96.0, 208.0]",3.743362831858407,"(3.735, 4.0]",,action,0.27831895352073477
3028,761,"(208.0, 2314.0]",3.914586070959264,"(3.735, 4.0]",,action,0.3395585738539898
3029,26,"(19.999, 44.0]",3.769230769230769,"(3.735, 4.0]",,action,0.2717391304347826
3030,500,"(208.0, 2314.0]",3.904,"(3.735, 4.0]",,action,0.3119151590767312
3031,1019,"(208.0, 2314.0]",4.278704612365064,"(4.0, 4.963]",,action,0.3721622627465575
3032,133,"(96.0, 208.0]",3.601503759398496,"(3.444, 3.735]",,action,0.279876854184159
3033,28,"(19.999, 44.0]",3.9285714285714284,"(3.735, 4.0]",,action,0.27188689505165853
3034,80,"(44.0, 96.0]",3.8125,"(3.735, 4.0]",,action,0.27578599007170435
3035,116,"(96.0, 208.0]",4.525862068965517,"(4.0, 4.963]",,action,0.2785515320334262
3036,64,"(44.0, 96.0]",4.21875,"(4.0, 4.963]",,action,0.2745744096650192
3037,118,"(96.0, 208.0]",4.0423728813559325,"(4.0, 4.963]",,action,0.2787068004459309
3038,61,"(44.0, 96.0]",4.409836065573771,"(4.0, 4.963]",,action,0.2743484224965706
3039,24,"(19.999, 44.0]",3.5833333333333335,"(3.444, 3.735]",,action,0.27159152634437805
3040,106,"(96.0, 208.0]",3.481132075471698,"(3.444, 3.735]",,action,0.2777777777777778
3041,73,"(44.0, 96.0]",3.8219178082191783,"(3.735, 4.0]",,action,0.27525461051472616
3042,27,"(19.999, 44.0]",2.7777777777777777,"(1.014, 3.444]",,action,0.2718129926610492
3043,304,"(208.0, 2314.0]",4.016447368421052,"(4.0, 4.963]",,action,0.29394473838918284
3044,148,"(96.0, 208.0]",4.277027027027027,"(4.0, 4.963]",,action,0.2810567734682406
3045,77,"(44.0, 96.0]",3.3376623376623376,"(1.014, 3.444]",,action,0.2755580049600441
3046,70,"(44.0, 96.0]",3.642857142857143,"(3.444, 3.735]",,action,0.27502750275027504
3047,70,"(44.0, 96.0]",3.914285714285714,"(3.735, 4.0]",,action,0.27502750275027504
3048,71,"(44.0, 96.0]",4.267605633802817,"(4.0, 4.963]",,action,0.2751031636863824
3049,64,"(44.0, 96.0]",3.65625,"(3.444, 3.735]",,action,0.2745744096650192
3050,408,"(208.0, 2314.0]",3.264705882352941,"(1.014, 3.444]",,action,0.3032140691328078
3051,81,"(44.0, 96.0]",3.2222222222222223,"(1.014, 3.444]",,action,0.27586206896551724
3052,184,"(96.0, 208.0]",3.25,"(1.014, 3.444]",,action,0.2839295854628052
3053,526,"(208.0, 2314.0]",3.5076045627376424,"(3.444, 3.735]",,action,0.3144654088050315
3054,287,"(208.0, 2314.0]",3.5121951219512195,"(3.444, 3.735]",,action,0.2924831822170225
3055,263,"(208.0, 2314.0]",3.653992395437262,"(3.444, 3.735]",,action,0.2904443799012489
3056,161,"(96.0, 208.0]",3.472049689440994,"(3.444, 3.735]",,action,0.2820874471086037
3057,145,"(96.0, 208.0]",3.696551724137931,"(3.444, 3.735]",,action,0.2808199943836001
3058,44,"(19.999, 44.0]",4.0,"(3.735, 4.0]",,action,0.2730748225013654
3059,37,"(19.999, 44.0]",3.5675675675675675,"(3.444, 3.735]",,action,0.2725538293813028
3060,32,"(19.999, 44.0]",4.125,"(4.0, 4.963]",,action,0.2721829069134458
3061,64,"(44.0, 96.0]",3.296875,"(1.014, 3.444]",,action,0.2745744096650192
3062,64,"(44.0, 96.0]",3.6875,"(3.444, 3.735]",,action,0.2745744096650192
3063,44,"(19.999, 44.0]",4.204545454545454,"(4.0, 4.963]",,action,0.2730748225013654
3064,282,"(208.0, 2314.0]",3.7943262411347516,"(3.735, 4.0]",,action,0.29205607476635514
3065,90,"(44.0, 96.0]",3.933333333333333,"(3.735, 4.0]",,action,0.27654867256637167
3066,826,"(208.0, 2314.0]",3.7530266343825667,"(3.735, 4.0]",,action,0.3472222222222222
3067,21,"(19.999, 44.0]",3.761904761904762,"(3.735, 4.0]",,action,0.27137042062415195
3068,215,"(208.0, 2314.0]",2.883720930232558,"(1.014, 3.444]",,action,0.2864508736751647
3069,39,"(19.999, 44.0]",3.923076923076923,"(3.735, 4.0]",,action,0.2727024815925825
3070,26,"(19.999, 44.0]",3.076923076923077,"(1.014, 3.444]",,action,0.2717391304347826
3071,210,"(208.0, 2314.0]",3.380952380952381,"(1.014, 3.444]",,action,0.2860411899313501
3072,57,"(44.0, 96.0]",4.543859649122807,"(4.0, 4.963]",,action,0.27404768429706766
3073,142,"(96.0, 208.0]",4.302816901408451,"(4.0, 4.963]",,action,0.28058361391694725
3074,265,"(208.0, 2314.0]",3.6339622641509433,"(3.444, 3.735]",,action,0.2906131938390003
3075,22,"(19.999, 44.0]",3.8181818181818183,"(3.735, 4.0]",,action,0.2714440825190011
3076,78,"(44.0, 96.0]",3.8461538461538463,"(3.735, 4.0]",,action,0.27563395810363833
3077,32,"(19.999, 44.0]",4.0625,"(4.0, 4.963]",,action,0.2721829069134458
3078,86,"(44.0, 96.0]",3.883720930232558,"(3.735, 4.0]",,action,0.2762430939226519
3079,551,"(208.0, 2314.0]",3.88021778584392,"(3.735, 4.0]",,action,0.31695721077654515
3080,384,"(208.0, 2314.0]",4.0390625,"(4.0, 4.963]",,action,0.30102347983142685
3081,370,"(208.0, 2314.0]",3.372972972972973,"(1.014, 3.444]",,action,0.2997601918465228
3082,99,"(96.0, 208.0]",3.8484848484848486,"(3.735, 4.0]",,action,0.2772387025228722
3083,78,"(44.0, 96.0]",3.7051282051282053,"(3.444, 3.735]",,action,0.27563395810363833
3084,123,"(96.0, 208.0]",4.170731707317073,"(4.0, 4.963]",,action,0.27909572983533354
3085,113,"(96.0, 208.0]",4.221238938053097,"(4.0, 4.963]",,action,0.27831895352073477
3086,297,"(208.0, 2314.0]",3.919191919191919,"(3.735, 4.0]",,action,0.2933411557641537
3087,50,"(44.0, 96.0]",4.02,"(4.0, 4.963]",,action,0.2735229759299781
3088,53,"(44.0, 96.0]",4.339622641509434,"(4.0, 4.963]",,action,0.27374760470845877
3089,62,"(44.0, 96.0]",3.6451612903225805,"(3.444, 3.735]",,action,0.27442371020856204
3090,64,"(44.0, 96.0]",3.75,"(3.735, 4.0]",,action,0.2745744096650192
3091,53,"(44.0, 96.0]",4.018867924528302,"(4.0, 4.963]",,action,0.27374760470845877
3092,179,"(96.0, 208.0]",3.798882681564246,"(3.735, 4.0]",,action,0.28352707683583783
3093,41,"(19.999, 44.0]",3.658536585365854,"(3.444, 3.735]",,action,0.2728512960436562
3094,174,"(96.0, 208.0]",3.896551724137931,"(3.735, 4.0]",,action,0.28312570781426954
3095,197,"(96.0, 208.0]",4.106598984771574,"(4.0, 4.963]",,action,0.28498147620404674
3096,63,"(44.0, 96.0]",3.634920634920635,"(3.444, 3.735]",,action,0.2744990392533626
3097,92,"(44.0, 96.0]",3.369565217391304,"(1.014, 3.444]",,action,0.2767017155506364
3098,159,"(96.0, 208.0]",3.2830188679245285,"(1.014, 3.444]",,action,0.281928390188892
3099,55,"(44.0, 96.0]",4.2,"(4.0, 4.963]",,action,0.27389756231169543
3100,270,"(208.0, 2314.0]",4.148148148148148,"(4.0, 4.963]",,action,0.2910360884749709
3101,34,"(19.999, 44.0]",3.4411764705882355,"(1.014, 3.444]",,action,0.27233115468409586
3102,39,"(19.999, 44.0]",4.128205128205129,"(4.0, 4.963]",,action,0.2727024815925825
3103,29,"(19.999, 44.0]",3.896551724137931,"(3.735, 4.0]",,action,0.27196083763937995
3104,120,"(96.0, 208.0]",3.9916666666666667,"(3.735, 4.0]",,action,0.2788622420524261
3105,68,"(44.0, 96.0]",4.161764705882353,"(4.0, 4.963]",,action,0.2748763056624519
3106,72,"(44.0, 96.0]",3.5555555555555554,"(3.444, 3.735]",,action,0.27517886626307103
3107,484,"(208.0, 2314.0]",3.68801652892562,"(3.444, 3.735]",,action,0.31036623215394166
3108,57,"(44.0, 96.0]",3.526315789473684,"(3.444, 3.735]",,action,0.27404768429706766
3109,300,"(208.0, 2314.0]",3.6033333333333335,"(3.444, 3.735]",,action,0.2935995302407516
3110,124,"(96.0, 208.0]",3.2419354838709675,"(1.014, 3.444]",,action,0.27917364600781686
3111,213,"(208.0, 2314.0]",3.3896713615023475,"(1.014, 3.444]",,action,0.286286859433152
3112,50,"(44.0, 96.0]",3.68,"(3.444, 3.735]",,action,0.2735229759299781
3113,105,"(96.0, 208.0]",3.342857142857143,"(1.014, 3.444]",,action,0.27770063871146905
3114,36,"(19.999, 44.0]",3.4166666666666665,"(1.014, 3.444]",,action,0.2724795640326975
3115,85,"(44.0, 96.0]",3.635294117647059,"(3.444, 3.735]",,action,0.27616680475006905
3116,37,"(19.999, 44.0]",4.297297297297297,"(4.0, 4.963]",,action,0.2725538293813028
3117,570,"(208.0, 2314.0]",3.543859649122807,"(3.444, 3.735]",,action,0.31887755102040816
3118,90,"(44.0, 96.0]",3.3777777777777778,"(1.014, 3.444]",,action,0.27654867256637167
3119,37,"(19.999, 44.0]",3.6216216216216215,"(3.444, 3.735]",,action,0.2725538293813028
3120,271,"(208.0, 2314.0]",3.4686346863468636,"(3.444, 3.735]",,action,0.2911208151382824
3121,27,"(19.999, 44.0]",3.111111111111111,"(1.014, 3.444]",,action,0.2718129926610492
3122,155,"(96.0, 208.0]",3.5612903225806454,"(3.444, 3.735]",,action,0.28161081385525205
3123,26,"(19.999, 44.0]",3.423076923076923,"(1.014, 3.444]",,action,0.2717391304347826
3124,354,"(208.0, 2314.0]",3.7288135593220337,"(3.444, 3.735]",,action,0.29832935560859186
3125,81,"(44.0, 96.0]",3.765432098765432,"(3.735, 4.0]",,action,0.27586206896551724
3126,41,"(19.999, 44.0]",4.121951219512195,"(4.0, 4.963]",,action,0.2728512960436562
3127,317,"(208.0, 2314.0]",3.5236593059936907,"(3.444, 3.735]",,action,0.29507229271171437
3128,503,"(208.0, 2314.0]",3.2703777335984094,"(1.014, 3.444]",,action,0.3122073056509522
3129,67,"(44.0, 96.0]",3.626865671641791,"(3.444, 3.735]",,action,0.2748007694421544
3130,77,"(44.0, 96.0]",3.3506493506493507,"(1.014, 3.444]",,action,0.2755580049600441
3131,28,"(19.999, 44.0]",3.4642857142857144,"(3.444, 3.735]",,action,0.27188689505165853
3132,21,"(19.999, 44.0]",3.2857142857142856,"(1.014, 3.444]",,action,0.27137042062415195
3133,101,"(96.0, 208.0]",3.623762376237624,"(3.444, 3.735]",,action,0.27739251040221913
3134,123,"(96.0, 208.0]",4.097560975609756,"(4.0, 4.963]",,action,0.27909572983533354
3135,40,"(19.999, 44.0]",4.1,"(4.0, 4.963]",,action,0.27277686852154936
3136,51,"(44.0, 96.0]",3.4313725490196076,"(1.014, 3.444]",,action,0.27359781121751026
3137,212,"(208.0, 2314.0]",3.3443396226415096,"(1.014, 3.444]",,action,0.28620492272467085
3138,59,"(44.0, 96.0]",4.11864406779661,"(4.0, 4.963]",,action,0.2741979709350151
3139,323,"(208.0, 2314.0]",3.9009287925696596,"(3.735, 4.0]",,action,0.29559562518474725
3140,61,"(44.0, 96.0]",4.114754098360656,"(4.0, 4.963]",,action,0.2743484224965706
3141,94,"(44.0, 96.0]",4.074468085106383,"(4.0, 4.963]",,action,0.2768549280177187
3142,212,"(208.0, 2314.0]",3.3537735849056602,"(1.014, 3.444]",,action,0.28620492272467085
3143,35,"(19.999, 44.0]",3.6857142857142855,"(3.444, 3.735]",,action,0.2724053391446472
3144,111,"(96.0, 208.0]",3.72972972972973,"(3.444, 3.735]",,action,0.27816411682892905
3145,62,"(44.0, 96.0]",3.7580645161290325,"(3.735, 4.0]",,action,0.27442371020856204
3146,211,"(208.0, 2314.0]",3.4834123222748814,"(3.444, 3.735]",,action,0.28612303290414876
3147,102,"(96.0, 208.0]",3.696078431372549,"(3.444, 3.735]",,action,0.27746947835738067
3148,27,"(19.999, 44.0]",4.111111111111111,"(4.0, 4.963]",,action,0.2718129926610492
3149,77,"(44.0, 96.0]",3.883116883116883,"(3.735, 4.0]",,action,0.2755580049600441
3150,172,"(96.0, 208.0]",4.122093023255814,"(4.0, 4.963]",,action,0.2829654782116582
3151,31,"(19.999, 44.0]",3.0,"(1.014, 3.444]",,action,0.27210884353741494
3152,44,"(19.999, 44.0]",3.6136363636363638,"(3.444, 3.735]",,action,0.2730748225013654
3153,189,"(96.0, 208.0]",3.761904761904762,"(3.735, 4.0]",,action,0.2843332385555872
3154,85,"(44.0, 96.0]",4.035294117647059,"(4.0, 4.963]",,action,0.27616680475006905
3155,64,"(44.0, 96.0]",3.40625,"(1.014, 3.444]",,action,0.2745744096650192
3156,159,"(96.0, 208.0]",3.559748427672956,"(3.444, 3.735]",,action,0.281928390188892
3157,296,"(208.0, 2314.0]",3.918918918918919,"(3.735, 4.0]",,action,0.2932551319648094
3158,238,"(208.0, 2314.0]",4.033613445378151,"(4.0, 4.963]",,action,0.28835063437139563
3159,25,"(19.999, 44.0]",4.04,"(4.0, 4.963]",,action,0.271665308340125
3160,71,"(44.0, 96.0]",4.140845070422535,"(4.0, 4.963]",,action,0.2751031636863824
3161,82,"(44.0, 96.0]",2.8780487804878048,"(1.014, 3.444]",,action,0.27593818984547464
3162,858,"(208.0, 2314.0]",3.9324009324009324,"(3.735, 4.0]",,action,0.35112359550561795
3163,30,"(19.999, 44.0]",3.5,"(3.444, 3.735]",,action,0.2720348204570185
3164,30,"(19.999, 44.0]",3.7,"(3.444, 3.735]",,action,0.2720348204570185
3165,40,"(19.999, 44.0]",3.925,"(3.735, 4.0]",,action,0.27277686852154936
3166,220,"(208.0, 2314.0]",4.031818181818182,"(4.0, 4.963]",,action,0.2868617326448652
3167,30,"(19.999, 44.0]",3.3333333333333335,"(1.014, 3.444]",,action,0.2720348204570185
3168,129,"(96.0, 208.0]",3.7674418604651163,"(3.735, 4.0]",,action,0.27956388034665924
3169,73,"(44.0, 96.0]",3.904109589041096,"(3.735, 4.0]",,action,0.27525461051472616
3170,132,"(96.0, 208.0]",4.181818181818182,"(4.0, 4.963]",,action,0.27979854504756574
3171,108,"(96.0, 208.0]",3.5833333333333335,"(3.444, 3.735]",,action,0.27793218454697055
3172,95,"(44.0, 96.0]",4.168421052631579,"(4.0, 4.963]",,action,0.27693159789531985
3173,87,"(44.0, 96.0]",3.6436781609195403,"(3.444, 3.735]",,action,0.27631942525559544
3174,87,"(44.0, 96.0]",4.091954022988506,"(4.0, 4.963]",,action,0.27631942525559544
3175,21,"(19.999, 44.0]",3.380952380952381,"(1.014, 3.444]",,action,0.27137042062415195
3176,61,"(44.0, 96.0]",4.180327868852459,"(4.0, 4.963]",,action,0.2743484224965706
3177,212,"(208.0, 2314.0]",2.75,"(1.014, 3.444]",,action,0.28620492272467085
3178,25,"(19.999, 44.0]",3.2,"(1.014, 3.444]",,action,0.271665308340125
3179,490,"(208.0, 2314.0]",2.86734693877551,"(1.014, 3.444]",,action,0.3109452736318408
3180,25,"(19.999, 44.0]",4.36,"(4.0, 4.963]",,action,0.271665308340125
3181,626,"(208.0, 2314.0]",3.0782747603833864,"(1.014, 3.444]",,action,0.3246753246753247
3182,111,"(96.0, 208.0]",3.3513513513513513,"(1.014, 3.444]",,action,0.27816411682892905
3183,105,"(96.0, 208.0]",3.8285714285714287,"(3.735, 4.0]",,action,0.27770063871146905
3184,90,"(44.0, 96.0]",3.988888888888889,"(3.735, 4.0]",,action,0.27654867256637167
3185,37,"(19.999, 44.0]",3.7837837837837838,"(3.735, 4.0]",,action,0.2725538293813028
3186,27,"(19.999, 44.0]",4.333333333333333,"(4.0, 4.963]",,action,0.2718129926610492
3187,21,"(19.999, 44.0]",4.238095238095238,"(4.0, 4.963]",,action,0.27137042062415195
3188,525,"(208.0, 2314.0]",3.182857142857143,"(1.014, 3.444]",,action,0.31436655139893116
3189,36,"(19.999, 44.0]",3.9444444444444446,"(3.735, 4.0]",,action,0.2724795640326975
3190,406,"(208.0, 2314.0]",3.147783251231527,"(1.014, 3.444]",,action,0.30303030303030304
3191,150,"(96.0, 208.0]",4.3,"(4.0, 4.963]",,action,0.281214848143982
3192,190,"(96.0, 208.0]",3.1473684210526316,"(1.014, 3.444]",,action,0.2844141069397042
3193,34,"(19.999, 44.0]",3.735294117647059,"(3.444, 3.735]",,action,0.27233115468409586
3194,192,"(96.0, 208.0]",3.5,"(3.444, 3.735]",,action,0.28457598178713717
3195,305,"(208.0, 2314.0]",3.232786885245902,"(1.014, 3.444]",,action,0.29403116730373424
3196,136,"(96.0, 208.0]",3.323529411764706,"(1.014, 3.444]",,action,0.2801120448179272
3197,105,"(96.0, 208.0]",4.104761904761904,"(4.0, 4.963]",,action,0.27770063871146905
3198,100,"(96.0, 208.0]",3.47,"(3.444, 3.735]",,action,0.27731558513588467
3199,159,"(96.0, 208.0]",3.7861635220125787,"(3.735, 4.0]",,action,0.281928390188892
3200,446,"(208.0, 2314.0]",4.082959641255606,"(4.0, 4.963]",,action,0.3067484662576687
3201,143,"(96.0, 208.0]",3.4615384615384617,"(3.444, 3.735]",,action,0.280662363177098
3202,162,"(96.0, 208.0]",4.049382716049383,"(4.0, 4.963]",,action,0.28216704288939054
3203,48,"(44.0, 96.0]",4.395833333333333,"(4.0, 4.963]",,action,0.2733734281027884
3204,305,"(208.0, 2314.0]",3.413114754098361,"(1.014, 3.444]",,action,0.29403116730373424
3205,100,"(96.0, 208.0]",3.6,"(3.444, 3.735]",,action,0.27731558513588467
3206,99,"(96.0, 208.0]",4.141414141414141,"(4.0, 4.963]",,action,0.2772387025228722
3207,384,"(208.0, 2314.0]",3.3229166666666665,"(1.014, 3.444]",,action,0.30102347983142685
3208,230,"(208.0, 2314.0]",2.0608695652173914,"(1.014, 3.444]",,action,0.28768699654775604
3209,149,"(96.0, 208.0]",4.5369127516778525,"(4.0, 4.963]",,action,0.281135788585887
3210,97,"(96.0, 208.0]",4.051546391752577,"(4.0, 4.963]",,action,0.2770850651149903
3211,26,"(19.999, 44.0]",2.8846153846153846,"(1.014, 3.444]",,action,0.2717391304347826
3212,137,"(96.0, 208.0]",3.6861313868613137,"(3.444, 3.735]",,action,0.2801905295601009
3213,36,"(19.999, 44.0]",4.25,"(4.0, 4.963]",,action,0.2724795640326975
3214,36,"(19.999, 44.0]",3.25,"(1.014, 3.444]",,action,0.2724795640326975
3215,324,"(208.0, 2314.0]",3.324074074074074,"(1.014, 3.444]",,action,0.29568302779420463
3216,350,"(208.0, 2314.0]",3.862857142857143,"(3.735, 4.0]",,action,0.29797377830750893
3217,62,"(44.0, 96.0]",3.467741935483871,"(3.444, 3.735]",,action,0.27442371020856204
3218,142,"(96.0, 208.0]",3.7464788732394365,"(3.735, 4.0]",,action,0.28058361391694725
3219,72,"(44.0, 96.0]",3.7777777777777777,"(3.735, 4.0]",,action,0.27517886626307103
3220,41,"(19.999, 44.0]",4.2926829268292686,"(4.0, 4.963]",,action,0.2728512960436562
3221,20,"(19.999, 44.0]",3.7,"(3.444, 3.735]",,action,0.27129679869777534
3222,61,"(44.0, 96.0]",3.557377049180328,"(3.444, 3.735]",,action,0.2743484224965706
3223,1115,"(208.0, 2314.0]",3.7928251121076233,"(3.735, 4.0]",,action,0.38595137012736397
3224,21,"(19.999, 44.0]",3.6666666666666665,"(3.444, 3.735]",,action,0.27137042062415195
3225,124,"(96.0, 208.0]",4.346774193548387,"(4.0, 4.963]",,action,0.27917364600781686
3226,342,"(208.0, 2314.0]",3.7280701754385963,"(3.444, 3.735]",,action,0.2972651605231867
3227,156,"(96.0, 208.0]",3.83974358974359,"(3.735, 4.0]",,action,0.28169014084507044
3228,196,"(96.0, 208.0]",3.4030612244897958,"(1.014, 3.444]",,action,0.2849002849002849
3229,149,"(96.0, 208.0]",3.912751677852349,"(3.735, 4.0]",,action,0.281135788585887
3230,153,"(96.0, 208.0]",4.124183006535947,"(4.0, 4.963]",,action,0.28145229383619474
3231,64,"(44.0, 96.0]",3.0625,"(1.014, 3.444]",,action,0.2745744096650192
3232,161,"(96.0, 208.0]",4.086956521739131,"(4.0, 4.963]",,action,0.2820874471086037
3233,21,"(19.999, 44.0]",3.857142857142857,"(3.735, 4.0]",,action,0.27137042062415195
3234,37,"(19.999, 44.0]",4.108108108108108,"(4.0, 4.963]",,action,0.2725538293813028
3235,23,"(19.999, 44.0]",2.9130434782608696,"(1.014, 3.444]",,action,0.27151778441487917
3236,78,"(44.0, 96.0]",3.8846153846153846,"(3.735, 4.0]",,action,0.27563395810363833
3237,32,"(19.999, 44.0]",4.46875,"(4.0, 4.963]",,action,0.2721829069134458
3238,74,"(44.0, 96.0]",3.554054054054054,"(3.444, 3.735]",,action,0.27533039647577096
3239,154,"(96.0, 208.0]",3.3701298701298703,"(1.014, 3.444]",,action,0.28153153153153154
3240,55,"(44.0, 96.0]",3.709090909090909,"(3.444, 3.735]",,action,0.27389756231169543
3241,210,"(208.0, 2314.0]",3.5904761904761906,"(3.444, 3.735]",,action,0.2860411899313501
3242,229,"(208.0, 2314.0]",3.816593886462882,"(3.735, 4.0]",,action,0.2876042565429969
3243,24,"(19.999, 44.0]",4.125,"(4.0, 4.963]",,action,0.27159152634437805
3244,79,"(44.0, 96.0]",2.607594936708861,"(1.014, 3.444]",,action,0.27570995312930796
3245,232,"(208.0, 2314.0]",3.310344827586207,"(1.014, 3.444]",,action,0.28785261945883706
3246,29,"(19.999, 44.0]",3.896551724137931,"(3.735, 4.0]",,action,0.27196083763937995
3247,84,"(44.0, 96.0]",3.5476190476190474,"(3.444, 3.735]",,action,0.27609055770292656
3248,65,"(44.0, 96.0]",3.7384615384615385,"(3.735, 4.0]",,action,0.274649821477616
3249,124,"(96.0, 208.0]",3.2419354838709675,"(1.014, 3.444]",,action,0.27917364600781686
3250,56,"(44.0, 96.0]",4.464285714285714,"(4.0, 4.963]",,action,0.273972602739726
3251,35,"(19.999, 44.0]",2.8857142857142857,"(1.014, 3.444]",,action,0.2724053391446472
3252,167,"(96.0, 208.0]",3.856287425149701,"(3.735, 4.0]",,action,0.2825656965244419
3253,23,"(19.999, 44.0]",3.5217391304347827,"(3.444, 3.735]",,action,0.27151778441487917
3254,45,"(44.0, 96.0]",3.6222222222222222,"(3.444, 3.735]",,action,0.27314941272876264
3255,58,"(44.0, 96.0]",4.068965517241379,"(4.0, 4.963]",,action,0.2741228070175438
3256,81,"(44.0, 96.0]",4.2592592592592595,"(4.0, 4.963]",,action,0.27586206896551724
3257,40,"(19.999, 44.0]",3.85,"(3.735, 4.0]",,action,0.27277686852154936
3258,395,"(208.0, 2314.0]",4.045569620253165,"(4.0, 4.963]",,action,0.30202355783751134
3259,228,"(208.0, 2314.0]",3.9078947368421053,"(3.735, 4.0]",,action,0.28752156411730884
3260,539,"(208.0, 2314.0]",3.2430426716141003,"(1.014, 3.444]",,action,0.3157562361856647
3261,91,"(44.0, 96.0]",3.3626373626373627,"(1.014, 3.444]",,action,0.2766251728907331
3262,113,"(96.0, 208.0]",3.9292035398230087,"(3.735, 4.0]",,action,0.27831895352073477
3263,28,"(19.999, 44.0]",2.75,"(1.014, 3.444]",,action,0.27188689505165853
3264,508,"(208.0, 2314.0]",2.8484251968503935,"(1.014, 3.444]",,action,0.31269543464665417
3265,151,"(96.0, 208.0]",4.357615894039735,"(4.0, 4.963]",,action,0.2812939521800281
3266,98,"(96.0, 208.0]",3.857142857142857,"(3.735, 4.0]",,action,0.2771618625277162
3267,67,"(44.0, 96.0]",3.8656716417910446,"(3.735, 4.0]",,action,0.2748007694421544
3268,83,"(44.0, 96.0]",3.855421686746988,"(3.735, 4.0]",,action,0.2760143527463428
3269,122,"(96.0, 208.0]",3.6639344262295084,"(3.444, 3.735]",,action,0.27901785714285715
3270,336,"(208.0, 2314.0]",3.8214285714285716,"(3.735, 4.0]",,action,0.2967359050445104
3271,836,"(208.0, 2314.0]",3.77511961722488,"(3.735, 4.0]",,action,0.34843205574912894
3272,20,"(19.999, 44.0]",4.1,"(4.0, 4.963]",,action,0.27129679869777534
3273,198,"(96.0, 208.0]",3.242424242424242,"(1.014, 3.444]",,action,0.28506271379703535
3274,21,"(19.999, 44.0]",3.4761904761904763,"(3.444, 3.735]",,action,0.27137042062415195
3275,29,"(19.999, 44.0]",3.0689655172413794,"(1.014, 3.444]",,action,0.27196083763937995
3276,150,"(96.0, 208.0]",4.053333333333334,"(4.0, 4.963]",,action,0.281214848143982
3277,46,"(44.0, 96.0]",3.869565217391304,"(3.735, 4.0]",,action,0.273224043715847
3278,105,"(96.0, 208.0]",2.6857142857142855,"(1.014, 3.444]",,action,0.27770063871146905
3279,649,"(208.0, 2314.0]",2.782742681047766,"(1.014, 3.444]",,action,0.32711808963035655
3280,190,"(96.0, 208.0]",4.031578947368421,"(4.0, 4.963]",,action,0.2844141069397042
3281,24,"(19.999, 44.0]",4.5,"(4.0, 4.963]",,action,0.27159152634437805
3282,246,"(208.0, 2314.0]",3.597560975609756,"(3.444, 3.735]",,action,0.2890173410404624
3283,41,"(19.999, 44.0]",4.2926829268292686,"(4.0, 4.963]",,action,0.2728512960436562
3284,627,"(208.0, 2314.0]",3.419457735247209,"(1.014, 3.444]",,action,0.3247807729782397
3285,28,"(19.999, 44.0]",4.285714285714286,"(4.0, 4.963]",,action,0.27188689505165853
3286,24,"(19.999, 44.0]",4.583333333333333,"(4.0, 4.963]",,action,0.27159152634437805
3287,26,"(19.999, 44.0]",3.576923076923077,"(3.444, 3.735]",,action,0.2717391304347826
3288,75,"(44.0, 96.0]",3.84,"(3.735, 4.0]",,action,0.27540622418066646
3289,176,"(96.0, 208.0]",2.6818181818181817,"(1.014, 3.444]",,action,0.28328611898017
3290,20,"(19.999, 44.0]",3.75,"(3.735, 4.0]",,action,0.27129679869777534
3291,939,"(208.0, 2314.0]",4.021299254526092,"(4.0, 4.963]",,action,0.36140224069389226
3292,45,"(44.0, 96.0]",3.2888888888888888,"(1.014, 3.444]",,action,0.27314941272876264
3293,97,"(96.0, 208.0]",4.11340206185567,"(4.0, 4.963]",,action,0.2770850651149903
3294,74,"(44.0, 96.0]",3.824324324324324,"(3.735, 4.0]",,action,0.27533039647577096
3295,72,"(44.0, 96.0]",4.375,"(4.0, 4.963]",,action,0.27517886626307103
3296,126,"(96.0, 208.0]",3.238095238095238,"(1.014, 3.444]",,action,0.27932960893854747
3297,32,"(19.999, 44.0]",4.4375,"(4.0, 4.963]",,action,0.2721829069134458
3298,302,"(208.0, 2314.0]",4.052980132450331,"(4.0, 4.963]",,action,0.2937720329024677
